Seniority;Status;Category;FirstDiv_Cat;SecondDiv_Cat;RFEF1_Cat;RFEF2_Cat;RFEF3_Cat;Preferent_Cat;Regional1_Cat;Regional2_Cat;Regional3_Cat;Junior_Cat;Male;YearBorn;MadridBorn;Spanish;Office;MadridOf;AlcalaOf;AranjuezOf;StartYear;StartAge;DropYear;DropAge;talent;Motive_To_Start;MTSFeltinterestedbyrefereeing;MTSMyfriendsfamilydid;MTSToearnsomemoney;MTSTopracticesomesport;MTSTocontinueinfootball;MTSAmotivatingchallenge;MTSForbeingasocialactivity;Risk_To_Leave;RTLSufferingagression;RTLLackofphysicalcondition;RTLDissapointmentfornothaving;RTLPersonalIncompatibility;RTLProfessionalIncompatibility;RTLLossofinterest;RTLScarcefollowupbytheCommi;RTLRequirementsphysicalortes;RTLDissagreementwithCommittee;RTLInsufficientremuneration;RTLDemotion;RTLUnfairpromotions;Friend_or_Relative;Player_or_Coach;Player_or_CoachYes;Player_or_CoachYesbelowregional;Player_or_CoachNo;Vocation;VocationVocationatstart;Motives_to_Continue;Motives_to_ContinuePromotionexp;Motives_to_ContinueExtraincome;Motives_to_ContinueRefereesocia;Motives_to_ContinueTreatmentby;Motives_to_ContinueExictementto;Motives_to_ContinueRelationship;Motives_to_ContinueMotivationfo;Motives_to_ContinueParticipatei;Ready_to_Promote;Ready_to_PromoteReadytopromote;Ready_to_PromoteNotreadytopro;Ready_to_PromoteNotsureifread;Safety;SafetyNo;SafetyRarely;SafetySometimes;SafetyManytimes;Avoidable_Drop;Avoidable_DropStillactive;Avoidable_DropItcouldhavebeen;Avoidable_DropPersonalreasons;Avoidable_DropNotsure;SupportProgram_part;SupportProgram_partYes;SupportProgram_partNobutIwou;SupportProgram_partNoandnoti;SupportProgram_partPrefernotan;Dependants;DependantsYes;Education_Level;Education_LevelPrefernotanswer;Education_LevelPhDormaster;Education_LevelGrade;Education_LevelSecondaryeducati;Education_LevelComplulsorysecon;Education_LevelBasiceducation;Education_LevelNobasiceducatio
5;1;8;0;0;0;0;0;0;0;1;0;0;1;1999;1;1;MADRID;1;0;0;2016;17;0;;0;C;0;0;1;0;0;0;0;B - D - E;0;1;0;1;1;0;0;0;0;0;0;0;1;A;1;0;0;B;0;B - G;0;1;0;0;0;0;1;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
5;1;8;0;0;0;0;0;0;0;1;0;0;1;2000;1;1;MADRID;1;0;0;2016;16;0;;0;C;0;0;1;0;0;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;0;B;0;1;0;B;0;A;1;0;0;0;0;0;0;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;4;0;0;0;1;0;0;0
5;1;8;0;0;0;0;0;0;0;1;0;0;1;1998;1;1;MADRID;1;0;0;2016;18;0;;0;F;0;0;0;0;0;1;0;D - E;0;0;0;1;1;0;0;0;0;0;0;0;0;B;0;1;0;A;1;B - D - F - G;0;1;0;1;0;1;1;0;A;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;1;0;0;B;0;4;0;0;0;1;0;0;0
5;1;8;0;0;0;0;0;0;0;1;0;0;1;2000;1;1;MADRID;1;0;0;2016;16;0;;1;A;1;0;0;0;0;0;0;E - F - J;0;0;0;0;1;1;0;0;0;1;0;0;1;B;0;1;0;A;1;A - B - C - E - G - H;1;1;1;0;1;0;1;1;A;1;0;0;A;1;0;0;0;A;1;0;0;0;A;1;0;0;0;B;0;4;0;0;0;1;0;0;0
5;1;8;0;0;0;0;0;0;0;1;0;0;1;1988;0;1;ALCALA DE HENARES;0;1;0;2016;28;0;;0;E;0;0;0;0;1;0;0;E - J;0;0;0;0;1;0;0;0;0;1;0;0;1;A;1;0;0;B;0;B - C - D - E - F - G - H;0;1;1;1;1;1;1;1;B;0;1;0;A;1;0;0;0;C;0;0;1;0;B;0;1;0;0;A;1;4;0;0;0;1;0;0;0
5;1;7;0;0;0;0;0;0;1;0;0;0;1;1998;1;1;MADRID;1;0;0;2016;18;0;;1;E;0;0;0;0;1;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;0;B;0;1;0;A;1;A;1;0;0;0;0;0;0;0;A;1;0;0;C;0;0;1;0;A;1;0;0;0;A;1;0;0;0;A;1;4;0;0;0;1;0;0;0
5;1;6;0;0;0;0;0;1;0;0;0;0;1;1996;1;1;MADRID;1;0;0;2016;20;0;;1;C;0;0;1;0;0;0;0;I - J - L;0;0;0;0;0;0;0;0;1;1;0;1;1;B;0;1;0;B;0;A - G - H;1;0;0;0;0;0;1;1;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
5;0;8;0;0;0;0;0;0;0;1;0;0;1;2001;1;1;MADRID;1;0;0;2016;15;2020;19;0;B;0;1;0;0;0;0;0;J;0;0;0;0;0;0;0;0;0;1;0;0;1;B;0;1;0;B;0;A;1;0;0;0;0;0;0;0;A;1;0;0;A;1;0;0;0;A;1;0;0;0;A;1;0;0;0;B;0;4;0;0;0;1;0;0;0
5;0;10;0;0;0;0;0;0;0;0;0;1;1;2000;1;1;MADRID;1;0;0;2016;16;2018;18;0;C;0;0;1;0;0;0;0;I;0;0;0;0;0;0;0;0;1;0;0;0;0;A;1;0;0;B;0;B;0;1;0;0;0;0;0;0;C;0;0;1;B;0;1;0;0;B;0;1;0;0;B;0;1;0;0;B;0;4;0;0;0;1;0;0;0
5;0;8;0;0;0;0;0;0;0;1;0;0;1;1989;1;1;MADRID;1;0;0;2016;27;2019;30;0;D;0;0;0;1;0;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;1;B;0;1;0;B;0;B - G;0;1;0;0;0;0;1;0;C;0;0;1;B;0;1;0;0;C;0;0;1;0;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
5;0;8;0;0;0;0;0;0;0;1;0;0;1;1998;0;1;MADRID;1;0;0;2016;18;2019;21;0;A;1;0;0;0;0;0;0;C - G - J;0;0;1;0;0;0;1;0;0;1;0;0;0;C;0;0;1;A;1;A - B - F - G;1;1;0;0;0;1;1;0;A;1;0;0;B;0;1;0;0;B;0;1;0;0;B;0;1;0;0;A;1;4;0;0;0;1;0;0;0
5;1;7;0;0;0;0;0;0;1;0;0;0;1;1994;1;1;MADRID;1;0;0;2016;22;0;;1;C;0;0;1;0;0;0;0;B - D - E;0;1;0;1;1;0;0;0;0;0;0;0;1;C;0;0;1;B;0;A - B - D - G;1;1;0;1;0;0;1;0;A;1;0;0;A;1;0;0;0;A;1;0;0;0;A;1;0;0;0;B;0;4;0;0;0;1;0;0;0
5;1;8;0;0;0;0;0;0;0;1;0;0;1;1992;1;1;ALCALA DE HENARES;0;1;0;2016;24;0;;0;C;0;0;1;0;0;0;0;A;1;0;0;0;0;0;0;0;0;0;0;0;1;B;0;1;0;B;0;E;0;0;0;0;1;0;0;0;B;0;1;0;A;1;0;0;0;A;1;0;0;0;B;0;1;0;0;B;0;3;0;0;0;0;1;0;0
5;1;6;0;0;0;0;0;1;0;0;0;0;1;2002;1;1;MADRID;1;0;0;2016;14;0;;1;A;1;0;0;0;0;0;0;G - L;0;0;0;0;0;0;1;0;0;0;0;1;0;A;1;0;0;A;1;A - C - D - G;1;0;1;1;0;0;1;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
5;1;7;0;0;0;0;0;0;1;0;0;0;1;1997;1;1;MADRID;1;0;0;2016;19;0;;1;C;0;0;1;0;0;0;0;D - E;0;0;0;1;1;0;0;0;0;0;0;0;1;B;0;1;0;B;0;A - C - D - E - F - G - H;1;0;1;1;1;1;1;1;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;6;0;1;0;0;0;0;0
5;0;6;0;0;0;0;0;1;0;0;0;0;1;1994;1;1;MADRID;1;0;0;2016;22;2020;26;0;C;0;0;1;0;0;0;0;A - C - D - G;1;0;1;1;0;0;1;0;0;0;0;0;0;B;0;1;0;A;1;C - E - G;0;0;1;0;1;0;1;0;A;1;0;0;B;0;1;0;0;D;0;0;0;1;A;1;0;0;0;B;0;3;0;0;0;0;1;0;0
5;0;5;0;0;0;0;1;0;0;0;0;0;1;1994;0;1;MADRID;1;0;0;2016;22;2017;23;0;A;1;0;0;0;0;0;0;D - G - H - I - J;0;0;0;1;0;0;1;1;1;1;0;0;1;B;0;1;0;A;1;A - E - G;1;0;0;0;1;0;1;0;A;1;0;0;C;0;0;1;0;B;0;1;0;0;A;1;0;0;0;B;0;6;0;1;0;0;0;0;0
5;0;7;0;0;0;0;0;0;1;0;0;0;1;1999;0;1;ALCALA DE HENARES;0;1;0;2016;17;2020;21;0;C;0;0;1;0;0;0;0;C - G - I - L;0;0;1;0;0;0;1;0;1;0;0;1;1;A;1;0;0;A;1;A - B;1;1;0;0;0;0;0;0;A;1;0;0;A;1;0;0;0;B;0;1;0;0;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
5;0;10;0;0;0;0;0;0;0;0;0;1;1;1999;0;1;MADRID;1;0;0;2016;17;2020;21;0;C;0;0;1;0;0;0;0;F;0;0;0;0;0;1;0;0;0;0;0;0;1;B;0;1;0;A;1;E - G - H;0;0;0;0;1;0;1;1;A;1;0;0;B;0;1;0;0;B;0;1;0;0;A;1;0;0;0;B;0;4;0;0;0;1;0;0;0
5;1;8;0;0;0;0;0;0;0;1;0;0;1;1996;1;1;ALCALA DE HENARES;0;1;0;2016;20;0;;0;B;0;1;0;0;0;0;0;G;0;0;0;0;0;0;1;0;0;0;0;0;1;A;1;0;0;A;1;H;0;0;0;0;0;0;0;1;A;1;0;0;A;1;0;0;0;D;0;0;0;1;D;0;0;0;1;B;0;4;0;0;0;1;0;0;0
5;1;8;0;0;0;0;0;0;0;1;0;0;1;1992;1;1;ARANJUEZ;0;0;1;2016;24;0;;0;E;0;0;0;0;1;0;0;A - C - J;1;0;1;0;0;0;0;0;0;1;0;0;0;A;1;0;0;B;0;B - E - G - H;0;1;0;0;1;0;1;1;C;0;0;1;A;1;0;0;0;D;0;0;0;1;A;1;0;0;0;B;0;4;0;0;0;1;0;0;0
5;0;10;0;0;0;0;0;0;0;0;0;1;1;1997;1;1;MADRID;1;0;0;2016;19;2020;23;0;F;0;0;0;0;0;1;0;J;0;0;0;0;0;0;0;0;0;1;0;0;1;A;1;0;0;B;0;B;0;1;0;0;0;0;0;0;A;1;0;0;B;0;1;0;0;C;0;0;1;0;D;0;0;0;1;B;0;4;0;0;0;1;0;0;0
5;1;8;0;0;0;0;0;0;0;1;0;0;1;1994;0;0;MADRID;1;0;0;2016;22;0;;0;E;0;0;0;0;1;0;0;A - F - G - J - L;1;0;0;0;0;1;1;0;0;1;0;1;0;A;1;0;0;A;1;A;1;0;0;0;0;0;0;0;A;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
5;1;7;0;0;0;0;0;0;1;0;0;0;1;1997;1;1;MADRID;1;0;0;2016;19;0;;1;F;0;0;0;0;0;1;0;F - G - I;0;0;0;0;0;1;1;0;1;0;0;0;0;A;1;0;0;A;1;E - G;0;0;0;0;1;0;1;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
5;1;2;0;1;0;0;0;0;0;0;0;0;1;1994;1;1;MADRID;1;0;0;2016;22;0;;0;A;1;0;0;0;0;0;0;A - E;1;0;0;0;1;0;0;0;0;0;0;0;0;A;1;0;0;A;1;A - B - F;1;1;0;0;0;1;0;0;A;1;0;0;C;0;0;1;0;C;0;0;1;0;A;1;0;0;0;B;0;6;0;1;0;0;0;0;0
5;1;7;0;0;0;0;0;0;1;0;0;0;0;1997;1;1;MADRID;1;0;0;2016;19;0;;1;B;0;1;0;0;0;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;1;A;1;0;0;A;1;A;1;0;0;0;0;0;0;0;A;1;0;0;A;1;0;0;0;A;1;0;0;0;A;1;0;0;0;B;0;6;0;1;0;0;0;0;0
5;0;10;0;0;0;0;0;0;0;0;0;1;1;1997;1;1;MADRID;1;0;0;2016;19;2020;23;0;B;0;1;0;0;0;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;1;B;0;1;0;B;0;F - G;0;0;0;0;0;1;1;0;A;1;0;0;B;0;1;0;0;C;0;0;1;0;B;0;1;0;0;B;0;4;0;0;0;1;0;0;0
5;1;6;0;0;0;0;0;1;0;0;0;0;1;1997;1;1;MADRID;1;0;0;2016;19;0;;1;E;0;0;0;0;1;0;0;B - C - E - I - K;0;1;1;0;1;0;0;0;1;0;1;0;0;B;0;1;0;B;0;A - C - E - G;1;0;1;0;1;0;1;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
5;1;7;0;0;0;0;0;0;1;0;0;0;1;1994;0;1;MADRID;1;0;0;2016;22;0;;0;C;0;0;1;0;0;0;0;C - E - L;0;0;1;0;1;0;0;0;0;0;0;1;0;A;1;0;0;B;0;A - C - E - G;1;0;1;0;1;0;1;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;B;0;1;0;0;B;0;6;0;1;0;0;0;0;0
6;0;8;0;0;0;0;0;0;0;1;0;0;1;1982;0;1;MADRID;1;0;0;2015;33;2016;34;0;F;0;0;0;0;0;1;0;B - E - K;0;1;0;0;1;0;0;0;0;0;1;0;1;C;0;0;1;A;1;A - F - G;1;0;0;0;0;1;1;0;A;1;0;0;A;1;0;0;0;C;0;0;1;0;B;0;1;0;0;A;1;6;0;1;0;0;0;0;0
6;1;6;0;0;0;0;0;1;0;0;0;0;1;1998;1;1;ALCALA DE HENARES;0;1;0;2015;17;0;;1;E;0;0;0;0;1;0;0;A - L;1;0;0;0;0;0;0;0;0;0;0;1;1;B;0;1;0;B;0;A - D - F - G - H;1;0;0;1;0;1;1;1;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
6;0;8;0;0;0;0;0;0;0;1;0;0;1;1990;0;1;ARANJUEZ;0;0;1;2015;25;2020;30;0;C;0;0;1;0;0;0;0;C;0;0;1;0;0;0;0;0;0;0;0;0;1;A;1;0;0;A;1;A;1;0;0;0;0;0;0;0;A;1;0;0;B;0;1;0;0;B;0;1;0;0;B;0;1;0;0;B;0;4;0;0;0;1;0;0;0
6;1;8;0;0;0;0;0;0;0;1;0;0;1;1999;1;1;MADRID;1;0;0;2015;16;0;;0;E;0;0;0;0;1;0;0;A - C - E - G - J;1;0;1;0;1;0;1;0;0;1;0;0;0;B;0;1;0;A;1;B - E;0;1;0;0;1;0;0;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;B;0;1;0;0;B;0;4;0;0;0;1;0;0;0
6;1;7;0;0;0;0;0;0;1;0;0;0;1;1998;1;1;MADRID;1;0;0;2015;17;0;;0;E;0;0;0;0;1;0;0;D - E - F - J;0;0;0;1;1;1;0;0;0;1;0;0;1;B;0;1;0;B;0;A - B - G;1;1;0;0;0;0;1;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
6;0;10;0;0;0;0;0;0;0;0;0;1;1;1997;1;1;MADRID;1;0;0;2015;18;2021;24;0;C;0;0;1;0;0;0;0;F;0;0;0;0;0;1;0;0;0;0;0;0;1;C;0;0;1;A;1;B;0;1;0;0;0;0;0;0;A;1;0;0;B;0;1;0;0;C;0;0;1;0;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
6;0;5;0;0;0;0;1;0;0;0;0;0;1;1987;0;1;MADRID;1;0;0;2015;28;2016;29;0;C;0;0;1;0;0;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;1;B;0;1;0;B;0;A - C - D - E - F - G - H;1;0;1;1;1;1;1;1;A;1;0;0;B;0;1;0;0;B;0;1;0;0;A;1;0;0;0;B;0;6;0;1;0;0;0;0;0
6;0;10;0;0;0;0;0;0;0;0;0;1;0;1993;1;1;MADRID;1;0;0;2015;22;2017;24;0;E;0;0;0;0;1;0;0;A;1;0;0;0;0;0;0;0;0;0;0;0;1;B;0;1;0;B;0;B - E;0;1;0;0;1;0;0;0;B;0;1;0;D;0;0;0;1;D;0;0;0;1;B;0;1;0;0;B;0;4;0;0;0;1;0;0;0
6;1;5;0;0;0;0;1;0;0;0;0;0;1;1996;1;1;MADRID;1;0;0;2015;19;0;;1;B;0;1;0;0;0;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;1;A;1;0;0;A;1;F - H;0;0;0;0;0;1;0;1;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;6;0;1;0;0;0;0;0
6;0;8;0;0;0;0;0;0;0;1;0;0;1;1994;1;1;MADRID;1;0;0;2015;21;2019;25;0;B;0;1;0;0;0;0;0;A - E - L;1;0;0;0;1;0;0;0;0;0;0;1;1;B;0;1;0;A;1;B - E - F - G;0;1;0;0;1;1;1;0;B;0;1;0;B;0;1;0;0;C;0;0;1;0;B;0;1;0;0;B;0;4;0;0;0;1;0;0;0
6;1;6;0;0;0;0;0;1;0;0;0;0;1;1997;1;1;ALCALA DE HENARES;0;1;0;2015;18;0;;1;B;0;1;0;0;0;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;1;B;0;1;0;A;1;A - E - G;1;0;0;0;1;0;1;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
6;1;5;0;0;0;0;1;0;0;0;0;0;1;2001;1;1;MADRID;1;0;0;2015;14;0;;1;F;0;0;0;0;0;1;0;A - C - I - J - K - L;1;0;1;0;0;0;0;0;1;1;1;1;0;B;0;1;0;A;1;A - B - C - D - G;1;1;1;1;0;0;1;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;A;1;4;0;0;0;1;0;0;0
6;0;6;0;0;0;0;0;1;0;0;0;0;1;1993;0;1;MADRID;1;0;0;2015;22;2018;25;0;C;0;0;1;0;0;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;1;A;1;0;0;A;1;A;1;0;0;0;0;0;0;0;A;1;0;0;C;0;0;1;0;B;0;1;0;0;A;1;0;0;0;A;1;4;0;0;0;1;0;0;0
6;1;8;0;0;0;0;0;0;0;1;0;0;1;1986;0;1;ARANJUEZ;0;0;1;2015;29;0;;0;A;1;0;0;0;0;0;0;J - K - L;0;0;0;0;0;0;0;0;0;1;1;1;0;C;0;0;1;A;1;B - D - E - F - G - H;0;1;0;1;1;1;1;1;A;1;0;0;D;0;0;0;1;A;1;0;0;0;B;0;1;0;0;B;0;4;0;0;0;1;0;0;0
6;1;7;0;0;0;0;0;0;1;0;0;0;1;1999;1;1;MADRID;1;0;0;2015;16;0;;1;C;0;0;1;0;0;0;0;A - E - G - K - L;1;0;0;0;1;0;1;0;0;0;1;1;1;B;0;1;0;B;0;A - E - F;1;0;0;0;1;1;0;0;C;0;0;1;C;0;0;1;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
6;1;7;0;0;0;0;0;0;1;0;0;0;1;1999;1;1;ARANJUEZ;0;0;1;2015;16;0;;1;A;1;0;0;0;0;0;0;A - D - E - H;1;0;0;1;1;0;0;1;0;0;0;0;0;A;1;0;0;A;1;C - E - G - H;0;0;1;0;1;0;1;1;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
6;1;8;0;0;0;0;0;0;0;1;0;0;1;1996;1;1;MADRID;1;0;0;2015;19;0;;0;E;0;0;0;0;1;0;0;C - G - I - L;0;0;1;0;0;0;1;0;1;0;0;1;1;A;1;0;0;B;0;A - B - G;1;1;0;0;0;0;1;0;A;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;1;0;0;B;0;4;0;0;0;1;0;0;0
6;0;10;0;0;0;0;0;0;0;0;0;1;0;1996;1;1;ARANJUEZ;0;0;1;2015;19;2018;22;0;C;0;0;1;0;0;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;1;A;1;0;0;B;0;A - B - E - G;1;1;0;0;1;0;1;0;C;0;0;1;A;1;0;0;0;C;0;0;1;0;D;0;0;0;1;C;0;4;0;0;0;1;0;0;0
6;1;7;0;0;0;0;0;0;1;0;0;0;1;1998;1;1;MADRID;1;0;0;2015;17;0;;1;F;0;0;0;0;0;1;0;L;0;0;0;0;0;0;0;0;0;0;0;1;0;B;0;1;0;B;0;A - F - G;1;0;0;0;0;1;1;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
6;0;8;0;0;0;0;0;0;0;1;0;0;1;1996;1;1;MADRID;1;0;0;2015;19;2019;23;0;A;1;0;0;0;0;0;0;D - E - G - L;0;0;0;1;1;0;1;0;0;0;0;1;0;B;0;1;0;A;1;A - B - G - H;1;1;0;0;0;0;1;1;A;1;0;0;B;0;1;0;0;C;0;0;1;0;D;0;0;0;1;B;0;5;0;0;1;0;0;0;0
6;1;6;0;0;0;0;0;1;0;0;0;0;1;1997;1;1;MADRID;1;0;0;2015;18;0;;1;A;1;0;0;0;0;0;0;E - G - L;0;0;0;0;1;0;1;0;0;0;0;1;1;B;0;1;0;B;0;B - E;0;1;0;0;1;0;0;0;A;1;0;0;C;0;0;1;0;A;1;0;0;0;A;1;0;0;0;B;0;4;0;0;0;1;0;0;0
6;1;7;0;0;0;0;0;0;1;0;0;0;1;1998;1;1;ARANJUEZ;0;0;1;2015;17;0;;1;E;0;0;0;0;1;0;0;K;0;0;0;0;0;0;0;0;0;0;1;0;0;B;0;1;0;A;1;A - D - F - G;1;0;0;1;0;1;1;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
6;1;6;0;0;0;0;0;1;0;0;0;0;1;1999;1;1;MADRID;1;0;0;2015;16;0;;1;B;0;1;0;0;0;0;0;H - K - L;0;0;0;0;0;0;0;1;0;0;1;1;1;B;0;1;0;A;1;A - B - C - D - E - G - H;1;1;1;1;1;0;1;1;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
6;1;8;0;0;0;0;0;0;0;1;0;0;1;1998;1;1;MADRID;1;0;0;2015;17;0;;0;E;0;0;0;0;1;0;0;D - E - F;0;0;0;1;1;1;0;0;0;0;0;0;0;A;1;0;0;B;0;B - E - G - H;0;1;0;0;1;0;1;1;A;1;0;0;B;0;1;0;0;A;1;0;0;0;D;0;0;0;1;B;0;5;0;0;1;0;0;0;0
6;1;7;0;0;0;0;0;0;1;0;0;0;1;1996;1;1;ALCALA DE HENARES;0;1;0;2015;19;0;;1;C;0;0;1;0;0;0;0;A - C - D - E - F - G - I - J - L;1;0;1;1;1;1;1;0;1;1;0;1;1;B;0;1;0;B;0;B - F;0;1;0;0;0;1;0;0;A;1;0;0;D;0;0;0;1;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
6;1;7;0;0;0;0;0;0;1;0;0;0;1;1993;1;1;MADRID;1;0;0;2015;22;0;;0;C;0;0;1;0;0;0;0;C - H - L;0;0;1;0;0;0;0;1;0;0;0;1;0;B;0;1;0;B;0;A;1;0;0;0;0;0;0;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;B;0;1;0;0;B;0;4;0;0;0;1;0;0;0
6;1;8;0;0;0;0;0;0;0;1;0;0;1;1995;0;1;MADRID;1;0;0;2015;20;0;;0;E;0;0;0;0;1;0;0;B - C - J;0;1;1;0;0;0;0;0;0;1;0;0;1;A;1;0;0;B;0;A - B - G - H;1;1;0;0;0;0;1;1;A;1;0;0;B;0;1;0;0;A;1;0;0;0;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
6;1;8;0;0;0;0;0;0;0;1;0;0;1;1990;0;1;MADRID;1;0;0;2015;25;0;;0;E;0;0;0;0;1;0;0;A - E - H - J - L;1;0;0;0;1;0;0;1;0;1;0;1;0;B;0;1;0;A;1;A - B - G;1;1;0;0;0;0;1;0;A;1;0;0;C;0;0;1;0;A;1;0;0;0;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
6;1;7;0;0;0;0;0;0;1;0;0;0;1;1993;1;1;MADRID;1;0;0;2015;22;0;;0;C;0;0;1;0;0;0;0;I;0;0;0;0;0;0;0;0;1;0;0;0;1;A;1;0;0;A;1;A;1;0;0;0;0;0;0;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;B;0;1;0;0;B;0;5;0;0;1;0;0;0;0
6;0;10;0;0;0;0;0;0;0;0;0;1;1;1996;1;1;MADRID;1;0;0;2015;19;2018;22;0;A;1;0;0;0;0;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;0;B;0;1;0;A;1;A;1;0;0;0;0;0;0;0;A;1;0;0;A;1;0;0;0;C;0;0;1;0;B;0;1;0;0;B;0;4;0;0;0;1;0;0;0
6;1;8;0;0;0;0;0;0;0;1;0;0;1;1999;1;1;MADRID;1;0;0;2015;16;0;;0;B;0;1;0;0;0;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;1;B;0;1;0;B;0;E;0;0;0;0;1;0;0;0;A;1;0;0;A;1;0;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
6;0;10;0;0;0;0;0;0;0;0;0;1;1;1991;1;1;MADRID;1;0;0;2015;24;2019;28;0;A;1;0;0;0;0;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;0;C;0;0;1;A;1;D - F - H;0;0;0;1;0;1;0;1;A;1;0;0;C;0;0;1;0;C;0;0;1;0;C;0;0;1;0;A;1;5;0;0;1;0;0;0;0
6;0;8;0;0;0;0;0;0;0;1;0;0;1;1986;1;1;MADRID;1;0;0;2015;29;2020;34;0;F;0;0;0;0;0;1;0;B;0;1;0;0;0;0;0;0;0;0;0;0;1;A;1;0;0;A;1;E;0;0;0;0;1;0;0;0;B;0;1;0;B;0;1;0;0;A;1;0;0;0;B;0;1;0;0;A;1;3;0;0;0;0;1;0;0
6;1;8;0;0;0;0;0;0;0;1;0;0;1;1996;1;1;MADRID;1;0;0;2015;19;0;;0;A;1;0;0;0;0;0;0;D - E;0;0;0;1;1;0;0;0;0;0;0;0;0;A;1;0;0;A;1;B - E - G - H;0;1;0;0;1;0;1;1;A;1;0;0;A;1;0;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
6;1;8;0;0;0;0;0;0;0;1;0;0;1;1998;1;1;MADRID;1;0;0;2015;17;0;;0;A;1;0;0;0;0;0;0;B - D;0;1;0;1;0;0;0;0;0;0;0;0;1;B;0;1;0;B;0;B - G;0;1;0;0;0;0;1;0;A;1;0;0;B;0;1;0;0;A;1;0;0;0;A;1;0;0;0;B;0;4;0;0;0;1;0;0;0
6;1;7;0;0;0;0;0;0;1;0;0;0;0;1985;1;1;MADRID;1;0;0;2015;30;0;;1;E;0;0;0;0;1;0;0;E;0;0;0;0;1;0;0;0;0;0;0;0;0;A;1;0;0;B;0;A;1;0;0;0;0;0;0;0;A;1;0;0;A;1;0;0;0;A;1;0;0;0;A;1;0;0;0;B;0;4;0;0;0;1;0;0;0
6;1;8;0;0;0;0;0;0;0;1;0;0;1;1998;1;1;MADRID;1;0;0;2015;17;0;;1;A;1;0;0;0;0;0;0;D - E - H;0;0;0;1;1;0;0;1;0;0;0;0;1;B;0;1;0;A;1;A - B - E - G;1;1;0;0;1;0;1;0;A;1;0;0;A;1;0;0;0;A;1;0;0;0;A;1;0;0;0;B;0;5;0;0;1;0;0;0;0
